item_sku,rec_sku
WHM1,IMFLE120A
WHM1,TR117O
WHM1,SLE180A
WHM1,SLE160A
WHM1,KAERNADD6RD
WHM1,FLE110A
WHM1,TDG2
PCSG820,PPSG206
PCSG820,PPSG205
PCSG820,PCSG816
PCSG820,PPSG106
PCSG820,PPSG203
PCSG820,SGHF615BR
PCSG820,SGHF614BR
PCSG820,8MA
PCSG820,6T
PCSG820,SGDMRC1A
PBN7,SRPCR3800
PBN7,ATECH3FR300B
PBN7,FU8A
PBN7,BLPTHC87
PBN7,SIMM180
PBN7,EECT400
PBN7,KRSC46HPBO
PBN7,ECHDD012A
PBN7,CTB8174
PBN7,PH3050BR
AWMG9-5,PPC105LA
AWMG9-5,47ACF
AWMG9-5,SGD8BR
AWMG9-5,SGD4BR
AWMG9-5,PPC4A
AWMG9-5,EECT400
AWMG9-5,KRSC46HPBO
AWMG9-5,ECHDD012A
AWMG9-5,CTB8174
AWMG9-5,PH3050BR
AWBCG1608,AWBCG1612
AWBCG1608,AWBCG1610
AWBCG1608,96ACF
AWBCG1608,SGD4BR
AWBCG1608,SPBS8AR
AWBCG1608,EECT400
AWBCG1608,KRSC46HPBO
AWBCG1608,ECHDD012A
AWBCG1608,CTB8174
AWBCG1608,PH3050BR
DBTB121,PL307ACFO
DBTB121,SWM291
DBTB121,SWM281
DBTB121,AW1020DK
DBTB121,SWM301
DBTB121,2420A
DBTB121,TF528D
DBTB121,OFW4
DBTB121,AWM140DK
DBTB121,SWM261
IPL18C,IPL22C
IPL18C,IPL20C
IPL18C,IPL26C
IPL18C,IPL32C
IPL18C,IPL24C
IPL18C,KRSC46HPBO
IPL18C,ECHDD012A
IPL18C,CTB8174
IPL18C,PH3050BR
IPL18C,310SIMMADDON
PPSG205,PPSG206
PPSG205,PPSG203
PPSG205,PPSG106
PPSG205,PCSG820
PPSG205,PCSG812
PPSG205,KRSC46HPBO
PPSG205,ECHDD012A
PPSG205,CTB8174
PPSG205,PH3050BR
PPSG205,TMXK80
FM17,FM8
FM17,FM9
FM17,FM16
FM17,FM18
FM17,FM11
FM17,FM19
FM17,FM15
FM17,SFM12
FM17,SFM11
FM17,SFM10
210RAFSMA,112RTMA
210RAFSMA,RTM10
210RAFSMA,RTM11
210RAFSMA,RTM12
210RAFSMA,RTM13
210RAFSMA,RTM5
210RAFSMA,RTM5.5
210RAFSMA,RTM6
210RAFSMA,RTM7
210RAFSMA,RTM8
HBBD32,PKNC150
HBBD32,UPTM65K
HBBD32,SOEX38
HBBD32,305SIMMY
HBBD32,414AHD
HBBD32,CTB8174
HBBD32,PH3050BR
HBBD32,CTC131A
HBBD32,SOEX34
HBBD32,L872
HBFE32,HBFE48
HBFE32,HBFE24
HBFE32,QD3RN350A
HBFE32,FZ7A
HBFE32,309SIMYA
HBFE32,CAL6EA
HBFE32,SGD155CG
HBFE32,GA296B
HBFE32,RTEMPB7
HBFE32,MTTL300
PTR2505O,PTR2505
PTR2505O,PDR3000A
PTR2505O,PTR72
PTR2505O,SEPFAR7200K
PTR2505O,MG325
PTR2505O,BLPPB704
PTR2505O,TPMA10
PTR2505O,AT700F
PTR2505O,TPGIF1600A
PTR2505O,SFSM21
AWBMCG1600,AWBCG1600
AWBMCG1600,SRPCR105
AWBMCG1600,SRPCR3890
AWBMCG1600,LN46ACF
AWBMCG1600,SHLX80A
AWBMCG1600,SRPCR7090
AWBMCG1600,LN47ACF
AWBMCG1600,SRPCR7000
AWBMCG1600,SG3ASH45CR
AWBMCG1600,SG3ASACR
FSM71,AB3042
FSM71,BLP7
FSM71,CT861K2
FSM71,CTS561BITXL
FSM71,EEDM604F
FSM71,FSM201
FSM71,FSM211
FSM71,FSM221
FSM71,IMM320
FSM71,KDT3729
KRSC326FPDG,AD10B
KRSC326FPDG,9100GSM
KRSC326FPDG,SEPHDSETAOB
KRSC326FPDG,FA12LE
KRSC326FPDG,FRX181
KRSC326FPDG,GF22
KRSC326FPDG,KAC1224TCA
KRSC326FPDG,HD6529
KRSC326FPDG,SEPIMMSIMM
KRSC326FPDG,TW481
TMM5.5,TMM9
TMM5.5,TMM6
TMM5.5,TMM11
TMM5.5,TMM12
TMM5.5,TMM5
TMM5.5,ECHDD012A
TMM5.5,CTB8174
TMM5.5,PH3050BR
TMM5.5,FADH12B
TMM5.5,STMM9
TMUS141A,TMUS101A
TMUS141A,TMUS121A
TMUS141A,TMUS81A
TMUS141A,TMUS181A
TMUS141A,TMUS161A
TMUS141A,FA12LE
TMUS141A,AWL1010DK
TMUS141A,GF22
TMUS141A,AD10B
TMUS141A,PT5CBL
307ESAMY,307ESAY
307ESAMY,SA10E
307ESAMY,SA12E
307ESAMY,SA14E
307ESAMY,SA18E
307ESAMY,SA20E
307ESAMY,SA24E
307ESAMY,SA16E
307ESAMY,STX60E
307ESAMY,206EFAML
VWBL400,XS67A
VWBL400,XS1214A
VWBL400,VO1416B
VWBL400,VO1012B
VWBL400,XS1618A
VWBL400,XS2024A
VWBL400,ATKIFL
VWBL400,XS1012A
VWBL400,XS1416A
VWBL400,XS1820A
312IMM,YA450B
312IMM,TR107AR
312IMM,TFM7530B
312IMM,TWM30
312IMM,TWM32
312IMM,SEPSTARTER
312IMM,312SIMM
312IMM,SIMM250
312IMM,SIMM270
312IMM,ACT73A
9100GSM,SEPHDSETAOB
9100GSM,FA12LE
9100GSM,KAC1224TCA
9100GSM,GF22
9100GSM,FRX181
9100GSM,TW481
9100GSM,FABL5E
9100GSM,FABL12E
9100GSM,FABL10E
9100GSM,AD10B
LN47ACF,LN46ACF
LN47ACF,HL138ACP
LN47ACF,PKNC150
LN47ACF,388ACF
LN47ACF,HCP48BCF
LN47ACF,915CP
LN47ACF,LN44BCF
LN47ACF,HJ44BCF
LN47ACF,44BCF
LN47ACF,MAGMAT
A161B,S6103A
A161B,S9538A
A161B,S9614A
A161B,ECARA052A
A161B,VSG9R
A161B,AT411
A161B,BF710B
A161B,BF712B
A161B,PSO4512
A161B,A179A
QD3250A,OEXL12B
QD3250A,OEXL14B
QD3250A,OEXL16B
QD3250A,OEXL18B
QD3250A,OEXL20B
QD3250A,OEXL22B
QD3250A,OEXL24B
QD3250A,OEXL707B
QD3250A,QD2R200A
QD3250A,KRA4813FPBO
PL330ACFO,PL803A
PL330ACFO,HBBD56
PL330ACFO,84CF
PL330ACFO,SGD146BR
PL330ACFO,SGD4160BR
PL330ACFO,SGD480BR
PL330ACFO,SGDP122BR
PL330ACFO,SGDP61BR
PL330ACFO,SGDP82BR
PL330ACFO,SGDXL80BR
YA4190A,LN46ACFG
YA4190A,CTNN13KF
YA4190A,IM1PT
YA4190A,CTB8174
YA4190A,PBMB5R
YA4190A,CTR861AK2
YA4190A,SVTS272A
YA4190A,CTR867AK2
YA4190A,ECHDD012A
YA4190A,SGA175BR
IMM360,ADHW8A
IMM360,AEM444
IMM360,AEM5530
IMM360,AEM6530
IMM360,AN850811B
IMM360,HDM1236
IMM360,LP10WC
IMM360,S7100
IMM360,VO3234B
IMM360,XO2022
A2A,GLA12B
A2A,XS2024A
A2A,XS1416A
A2A,XS1820A
A2A,XS1012A
A2A,XS2226A
A2A,KRSC46HPBO
A2A,ECHDD012A
A2A,CTB8174
A2A,PH3050BR
PKN2,SIM200
PKN2,SIM260
PKN2,SIM320
PKN2,SIM240
PKN2,SIM280
PKN2,EECT400
PKN2,KRSC46HPBO
PKN2,ECHDD012A
PKN2,CTB8174
PKN2,PH3050BR
KRA4114FPJJ,KRA4107FPBO
KRA4114FPJJ,KRA4813FPBO
KRA4114FPJJ,F12LB
KRA4114FPJJ,206AFXW
KRA4114FPJJ,SGDX60BR
KRA4114FPJJ,112TMMY
KRA4114FPJJ,HBBD24
KRA4114FPJJ,F80
KRA4114FPJJ,T72
KRA4114FPJJ,PL400B
OEXSM710B,TFM7530B
OEXSM710B,TWM30
OEXSM710B,SEPSTARTER
OEXSM710B,TWM32
OEXSM710B,OEX100B
OEXSM710B,OEX110B
OEXSM710B,OEX120B
OEXSM710B,OEX140NADA
OEXSM710B,OEX160GSA
OEXSM710B,OEX180B
AWML2D,SGDP31IRBR
AWML2D,SPBS704AR
AWML2D,SPBS18AR
AWML2D,FXK11
AWML2D,SHD1R
AWML2D,EECT400
AWML2D,KRSC46HPBO
AWML2D,ECHDD012A
AWML2D,CTB8174
AWML2D,PH3050BR
AWML6D,FU8A
AWML6D,SGDX80BR
AWML6D,SGD6BR
AWML6D,91ACP
AWML6D,PL400B
AWML6D,EECT400
AWML6D,KRSC46HPBO
AWML6D,ECHDD012A
AWML6D,CTB8174
AWML6D,PH3050BR
PL1000STARTG,CTLMAG-BOOTM
PL1000STARTG,SOXRR707
PL1000STARTG,SVSM10A
PL1000STARTG,SVSM11A
PL1000STARTG,SVSM12A
PL1000STARTG,SVSM13A
PL1000STARTG,SVSM14A
PL1000STARTG,SVSM15A
PL1000STARTG,SVSM17A
PL1000STARTG,SVSM807A
OEX707B,OEXM707B
OEX707B,VGP12412
OEX707B,PDR5000A
OEX707B,PK50A
OEX707B,OXIM7B
OEX707B,TPMA25EM
OEX707B,TPMB10
OEX707B,1210B
OEX707B,FS081
OEX707B,TB40
S6103A,S9538A
S6103A,S9614A
S6103A,A179A
S6103A,A159
S6103A,GA243
S6103A,GA460B
S6103A,DB121C
S6103A,TPMA25EM
S6103A,TPMA10
S6103A,PDR3000A
AWBSGM10A,SPBS12AR
AWBSGM10A,SGDP31IRBR
AWBSGM10A,T72
AWBSGM10A,SIMM160A
AWBSGM10A,GFAT1E
AWBSGM10A,EECT400
AWBSGM10A,KRSC46HPBO
AWBSGM10A,ECHDD012A
AWBSGM10A,CTB8174
AWBSGM10A,PH3050BR
SW381,XS2024A
SW381,XS1416A
SW381,XS1820A
SW381,XS1012A
SW381,XS2226A
SW381,EECT400
SW381,KRSC46HPBO
SW381,ECHDD012A
SW381,CTB8174
SW381,PH3050BR
SIMM340,SIMM350
SIMM340,SIMM290
SIMM340,YA450B
SIMM340,SIMM300
SIMM340,SIMM360
SIMM340,FB303B
SIMM340,SN25A
SIMM340,TWM11A
SIMM340,TWM10A
SIMM340,ACT83A
IMM200,IMM250
IMM200,IMM270
IMM200,IMM230
IMM200,IMM210
IMM200,IMM220
IMM200,IMM240
IMM200,IMM110A
IMM200,ECHDD012A
IMM200,CTB8174
IMM200,PH3050BR
TMMS5.5,TMMS5
TMMS5.5,TMMS9
TMMS5.5,TMMS6
TMMS5.5,TMMS11
TMMS5.5,TMMS12
TMMS5.5,TMS16
TMMS5.5,TMS14
TMMS5.5,TMS12
TMMS5.5,TMS11
TMMS5.5,TMS10
TPGDL2000,FBSM325
TPGDL2000,QD3RN350A
TPGDL2000,SEPIMMSIMMA
TPGDL2000,SEPIMMSIMM
TPGDL2000,PKRS1
TPGDL2000,LSR1450
TPGDL2000,LSRM2000
TPGDL2000,LSR1580
TPGDL2000,BTG8
TPGDL2000,AWCGT500
TW141A,TW121A
TW141A,TW201
TW141A,TW221
TW141A,TW241
TW141A,TW161A
TW141A,TS201
TW141A,TS181A
TW141A,TS161A
TW141A,TS141A
TW141A,TS121A
SGTT9B,SGTT1B
SGTT9B,SGTT2B
SGTT9B,SGTT8B
SGTT9B,SGTT10B
SGTT9B,SGTT3B
SGTT9B,YA1175KIT
SGTT9B,YAKS42
SGTT9B,MTTL800
SGTT9B,ACT407
SGTT9B,ACT413A
1512B,PW18C
1512B,SWM291
1512B,1210B
1512B,BPPC1878
1512B,AD8C
1512B,ACT1290A
1512B,SEPPROCORE2
1512B,UTK100
1512B,SEPPROCORE1
1512B,OC5A
ECPNJ032,ECPNH012UV
ECPNJ032,EECR1C
ECPNJ032,ECPRL092
ECPNJ032,HSPD16
ECPNJ032,ECHDG052
ECPNJ032,ECPNI032R
ECPNJ032,PTB32K
ECPNJ032,KACKMCFIBER1
ECPNJ032,TB40
ECPNJ032,AD10C
GLOVE600LG,S9704KMAG
GLOVE600LG,AWMBPH9
GLOVE600LG,GLOVE505RL
GLOVE600LG,AWBPH13
GLOVE600LG,OXIM6B
GLOVE600LG,SFSM21
GLOVE600LG,GLOVE309L
GLOVE600LG,HSPD16
GLOVE600LG,STMM4
GLOVE600LG,S9706KMAG
HBFE103,PBMP703A
HBFE103,HBBD16
HBFE103,PBS704
HBFE103,OEXM300B
HBFE103,HBBD32
HBFE103,PPC112
HBFE103,SRPCR9000
HBFE103,SRPCR4790
HBFE103,SRPCR4745
HBFE103,SRPCR3845
PBN2,5CF
PBN2,ASG185BR
PBN2,ATECHMS80M
PBN2,CCY21508
PBN2,DANTG70
PBN2,FSNSS-508-BO
PBN2,JHW30012
PBN2,KNX8111250
PBN2,KNX8603125
PBN2,KNX8603150
GSAF1F,GLA12B
GSAF1F,XS2024A
GSAF1F,XS1416A
GSAF1F,XS1820A
GSAF1F,XS1012A
GSAF1F,XS2226A
GSAF1F,CTB8174
GSAF1F,PH3050BR
GSAF1F,UPT35R
GSAF1F,FB303B
ACT1290A,222SFFSFR
ACT1290A,TD1040A
ACT1290A,TDM100A
ACT1290A,SEPPROCORE2A
ACT1290A,224SFFSMFR
ACT1290A,YA450B
ACT1290A,OFW1
ACT1290A,TC15A
ACT1290A,AT4124
ACT1290A,AD8C
AWL3-1/2D,96ACF
AWL3-1/2D,SGDX80BR
AWL3-1/2D,SGDP42IRBR
AWL3-1/2D,T72
AWL3-1/2D,SGD2BR
AWL3-1/2D,EECT400
AWL3-1/2D,KRSC46HPBO
AWL3-1/2D,ECHDD012A
AWL3-1/2D,CTB8174
AWL3-1/2D,PH3050BR
CGRS865DB,CTB8174
CGRS865DB,LN47ACF
CGRS865DB,TMU8B
CGRS865DB,SIMM160A
CGRS865DB,SRPCR4700
CGRS865DB,SGDP31IRBR
CGRS865DB,47ACF
CGRS865DB,ATECH2FR125B
CGRS865DB,TMXK60
CGRS865DB,SGD8BR
CDR4P11L3DB,ATECH3FR300B
CDR4P11L3DB,T72
CDR4P11L3DB,SPBS18AR
CDR4P11L3DB,SPBS8AR
CDR4P11L3DB,FHLF80A
CDR4P11L3DB,A2A
CDR4P11L3DB,FXK11
CDR4P11L3DB,BLPTHC87
CDR4P11L3DB,SGASA204CR
CDR4P11L3DB,SIMM160A
PBMP8A,PBMP16A
PBMP8A,PBMP12A
PBMP8A,305ASX
PBMP8A,SXK8
PBMP8A,SN24C
PBMP8A,SX2
PBMP8A,IMFMS13
PBMP8A,IMFMS10A
PBMP8A,IMFMS11A
PBMP8A,IMFMS12
ACTR4151A,ACT9103
ACTR4151A,ACTR1234YF
ACTR4151A,ACT1297
ACTR4151A,ACT413A
ACTR4151A,TEMP200
ACTR4151A,PHP1A
ACTR4151A,VWB8B
ACTR4151A,ATECH4RS600
ACTR4151A,PHP3A
ACTR4151A,MG1250
2003LN,YAKS42
2003LN,PPCSG710
2003LN,JCK7DBL
2003LN,LSR1580
2003LN,HBFE16
2003LN,BTG8
2003LN,LSR1000EXT
2003LN,TDG1
2003LN,FTX27E
2003LN,FTX30E
S261,S121A
S261,S141A
S261,S161A
S261,S181A
S261,S201
S261,S221
S261,S241
S261,S301
S261,S341
S261,S361
TMD8,XS2024A
TMD8,5CF
TMD8,ASG185BR
TMD8,ATECHMS80M
TMD8,CCY21508
TMD8,DANTG70
TMD8,FSNSS-508-BO
TMD8,JHW30012
TMD8,KNX8111250
TMD8,KNX8603125
CGG861DB,CTRS761ADB
CGG861DB,SPBS24AR
CGG861DB,SPBS704AR
CGG861DB,SPBS8AR
CGG861DB,SPBS12AR
CGG861DB,SPBS18AR
CGG861DB,CTCO861K2
CGG861DB,CT825DB
CGG861DB,CTR861K2
CGG861DB,OFC14KT
KRA5311FPC,SRPCR3800
KRA5311FPC,FXK3
KRA5311FPC,SRPCR4700
KRA5311FPC,SGD8BR
KRA5311FPC,TMU8B
KRA5311FPC,47ACF
KRA5311FPC,SGDP31IRBR
KRA5311FPC,SPBS8AR
KRA5311FPC,BLPTHC87
KRA5311FPC,PPC106LA
PTGR110G,PTGR100
PTGR110G,PTC250
PTGR110G,PDR3000A
PTGR110G,PTGR450
PTGR110G,307ESAY
PTGR110G,SA10E
PTGR110G,SA12E
PTGR110G,SA14E
PTGR110G,SA18E
PTGR110G,SA20E
PT5C,SEPHDSETAOB
PT5C,FA12LE
PT5C,BHS7A
PT5C,FADH6B
PT5C,AWM110DHK
PT5C,MAGML300L-S2016
PT5C,TPMB10
PT5C,GF22
PT5C,EC-USB-C-3A
PT5C,TPM16EM
QD3R250A,TW461
QD3R250A,TWM26
QD3R250A,FB303B
QD3R250A,PKNC150
QD3R250A,OEXM9B
QD3R250A,UPTM65K
QD3R250A,CTB8174
QD3R250A,PH3050BR
QD3R250A,ACT83A
QD3R250A,EFPHANNIBALB
SFSM14,SFSM11
SFSM14,SFSM17
SFSM14,SFSM19
SFSM14,SFSM16
SFSM14,SFSM9
SFSM14,SFS101
SFSM14,SFS081
SFSM14,SGA173BG
SFSM14,UPT35R
SFSM14,FADH12B
CDR9015DB,SIMM170
CDR9015DB,SIMM180
CDR9015DB,FU8A
CDR9015DB,GFAT1E
CDR9015DB,TMXK60
CDR9015DB,SRPCR4700
CDR9015DB,SGD2BR
CDR9015DB,FHLF80A
CDR9015DB,FXK3
CDR9015DB,SPBS18AR
KRA2422PU,KRWT2411
KRA2422PU,KWSN2455AST
KRA2422PU,SRPCR4700O
KRA2422PU,SEPAMTSET
KRA2422PU,KWSP2455ABL
KRA2422PU,PG160
KRA2422PU,EFPHANNIBALB
KRA2422PU,UPT35R
KRA2422PU,ACT1370
KRA2422PU,SEPPREHD
HL138ACP,AD8C
HL138ACP,AD6C
HL138ACP,86EP
HL138ACP,912AEP
HL138ACP,388ACF
HL138ACP,915CP
HL138ACP,ECHDD012A
HL138ACP,CTB8174
HL138ACP,PH3050BR
HL138ACP,DBH7B
SW301,SW121A
SW301,SW281
SW301,SW141A
SW301,SW261
SW301,SW221
SW301,SW181A
SW301,KRSC46HPBO
SW301,ECHDD012A
SW301,CTB8174
SW301,PH3050BR
IMM240,IMM250
IMM240,IMM270
IMM240,IMM230
IMM240,IMM200
IMM240,IMM220
IMM240,IMM210
IMM240,IMM110A
IMM240,ECHDD012A
IMM240,CTB8174
IMM240,PH3050BR
AWBS13,AWMBS9
AWBS13,AWTXL8
AWBS13,AWTR8
AWBS13,BHM9A
AWBS13,AWEF9K
AWBS13,XO2428
AWBS13,XO2226
AWBS13,XO1820
AWBS13,XO1618
AWBS13,XO1214
IMM110A,IMM100A
IMM110A,IMM120A
IMM110A,IMM130A
IMM110A,IMM140A
IMM110A,IMM160A
IMM110A,KRSC46HPBO
IMM110A,ECHDD012A
IMM110A,CTB8174
IMM110A,PH3050BR
IMM110A,YA438B
FA10E,FA4.5E
FA10E,FA4E
FA10E,FA5E
FA10E,FA6E
FA10E,FA7E
FA10E,FA8E
FA10E,FA12E
FA10E,FA12LE
FA10E,FRX181
FA10E,GF22
ECHDF042O,ECPNJ032
ECHDF042O,PBFT50R
ECHDF042O,GLOVE300BL
ECHDF042O,ECPNI032R
ECHDF042O,ECPNH012
ECHDF042O,UIM2RSLT
ECHDF042O,ECARL032R
ECHDF042O,CTNN13KF
ECHDF042O,GA265A
ECHDF042O,CT825DB
ASGP102BG,A161B
ASGP102BG,A177A
ASGP102BG,A179A
ASGP102BG,UTS105A
ASGP102BG,PSN500
ASGP102BG,EECT400
ASGP102BG,KRSC46HPBO
ASGP102BG,ECHDD012A
ASGP102BG,CTB8174
ASGP102BG,PH3050BR
KRA2422PJJ,KRWT2411
KRA2422PJJ,KWSN2455AST
KRA2422PJJ,SRPCR4700O
KRA2422PJJ,SEPAMTSET
KRA2422PJJ,KWSP2455ABL
KRA2422PJJ,PG160
KRA2422PJJ,EFPHANNIBALB
KRA2422PJJ,UPT35R
KRA2422PJJ,ACT1370
KRA2422PJJ,SEPPREHD
BB9008,ADHW8A
BB9008,AEM444
BB9008,AEM5530
BB9008,AEM6530
BB9008,AN850811B
BB9008,HDM1236
BB9008,LP10WC
BB9008,S7100
BB9008,VO3234B
BB9008,XO2022
AWBCG1624,AWBCG1620
AWBCG1624,FU8A
AWBCG1624,91ACP
AWBCG1624,SGDX80BR
AWBCG1624,ATECH2FR125B
AWBCG1624,EECT400
AWBCG1624,KRSC46HPBO
AWBCG1624,ECHDD012A
AWBCG1624,CTB8174
AWBCG1624,PH3050BR
SW221,SW121A
SW221,SW141A
SW221,SW261
SW221,SW241
SW221,SW181A
SW221,SW161A
SW221,S141A
SW221,S121A
SW221,FB322
SW221,FB307D
AWBPH13,SGA175BO
AWBPH13,AWMBPH9
AWBPH13,S9704KMAG
AWBPH13,OXIM6B
AWBPH13,AWBMXL9
AWBPH13,SFSM21
AWBPH13,STMM4
AWBPH13,GLOVEORIGPLUSL
AWBPH13,S9706KMAG
AWBPH13,YA249
SHD6G,SHD8R
SHD6G,SHD2R
SHD6G,SHDP31IRR
SHD6G,SHD4R
SHD6G,SHDP42IRR
SHD6G,SHDP63IRR
SHD6G,PG160
SHD6G,SHDP22IRR
SHD6G,S121A
SHD6G,S9706KMAG
SHD6O,SHD8R
SHD6O,SHD2R
SHD6O,SHDP31IRR
SHD6O,SHD4R
SHD6O,SHDP42IRR
SHD6O,SHDP63IRR
SHD6O,PG160
SHD6O,SHDP22IRR
SHD6O,S121A
SHD6O,S9706KMAG
XB605A,XBM1012A
XB605A,XBM1214SA
XB605A,XBM1315SA
XB605A,XBM1618A
XB605A,XBM1719A
XB605A,XBM605A
XB605A,OXIM9B
XB605A,OXIM8B
XB605A,XO1214
XB605A,XO1618
AWTXL8-T15,PPC103A
AWTXL8-T15,FHLF80A
AWTXL8-T15,47ACF
AWTXL8-T15,SRPCR4700
AWTXL8-T15,A2A
AWTXL8-T15,EECT400
AWTXL8-T15,KRSC46HPBO
AWTXL8-T15,ECHDD012A
AWTXL8-T15,CTB8174
AWTXL8-T15,PH3050BR
YA427B,VSG9R
YA427B,BF710B
YA427B,BF712B
YA427B,PSO4512
YA427B,YA109C
YA427B,VGP22418
YA427B,GA243
YA427B,BLP15HVLP
YA427B,PK50A
YA427B,A159
KCP1422PDG,KWSP2455AST
KCP1422PDG,KWSN2455ABL
KCP1422PDG,KWSN2455AST
KCP1422PDG,KWSP2455ABL
KCP1422PDG,KRWT2411
KCP1422PDG,UPT35R
KCP1422PDG,SR40K
KCP1422PDG,BTC7B
KCP1422PDG,OXIM7B
KCP1422PDG,AWMG9
MG325GMG,TR107AR
MG325GMG,PTR2500
MG325GMG,PTR72
MG325GMG,ACT73A
MG325GMG,MG725AG
MG325GMG,JCW62R
MG325GMG,PTR2505
MG325GMG,310SIMMADDON
MG325GMG,SRP3A
MG325GMG,SGDP64IRBR
LDH482,LDH442
LDH482,LDH362
LDH482,L872
LDH482,LDH462
LDH482,LDH342
LDH482,LDH402
LDH482,SFS261
LDH482,SFS101
LDH482,SFS081
LDH482,FADH12B
GLOVE400L,LP404
GLOVE400L,RTD48
GLOVE400L,FX1
GLOVE400L,SPBS12AR
GLOVE400L,SIMM240
GLOVE400L,SGD8BR
GLOVE400L,PL400B
GLOVE400L,ATECH3FR300B
GLOVE400L,PPC4A
GLOVE400L,F80
SWR1A,SWR2
SWR1A,415CF
SWR1A,BJP1
SWR1A,BJP1-13B
SWR1A,RKBJP
SWR1A,HCP10
SWR1A,SOEXM20
SWR1A,SOEXM21
SWR1A,SOEXM22
SWR1A,SOEXM23
MTTL433,MTTL750
MTTL433,MTTL7005PK
MTTL433,FZ4B
MTTL433,YA1175KIT
MTTL433,MTTL800
MTTL433,XOM1011
MTTL433,XOM1214
MTTL433,XOM1315
MTTL433,XOM1618
MTTL433,XOM1719
PPC816B,PPC812B
PPC816B,PPC112
PPC816B,PPC824C
PPC816B,PPC828C
PPC816B,PPC1A
PPC816B,PPC203A
PPC816B,PPC205A
PPC816B,PPC206A
PPC816B,PPC820B
PPC816B,UPT35R
STMD7,TPMC25GRN
STMD7,SGCP1CR
STMD7,XDH810B
STMD7,XS2024A
STMD7,FDS101
STMD7,FDS121
STMD7,FDS141
STMD7,FDS161
STMD7,FDS181
STMD7,FU12B
OEXL707B,OEXLM10B
OEXL707B,OEXLM11B
OEXL707B,OEXLM12B
OEXL707B,OEXLM13B
OEXL707B,OEXLM14B
OEXL707B,OEXLM15B
OEXL707B,OEXLM16B
OEXL707B,OEXLM17B
OEXL707B,OEXLM18B
OEXL707B,OEXLM19B
SFSM7,AB3042
SFSM7,BLP7
SFSM7,CT861K2
SFSM7,CTS561BITXL
SFSM7,EEDM604F
SFSM7,FSM201
SFSM7,FSM211
SFSM7,FSM221
SFSM7,IMM320
SFSM7,KDT3729
THRLX72O,FHOF80A
THRLX72O,THR72
THRLX72O,FHLX80B
THRLX72O,SHX80B
THRLX72O,FHR80
THRLX72O,STMMD14
THRLX72O,STMMD13
THRLX72O,STMMD12
THRLX72O,STMMD11
THRLX72O,STMMD10
TMMS13,TMMS5
TMMS13,TMMS9
TMMS13,TMMS5.5
TMMS13,TMMS11
TMMS13,TMMS6
TMMS13,TMS16
TMMS13,TMS14
TMMS13,TMS12
TMMS13,TMS11
TMMS13,TMS10
EECR5A,EEJP201MBKA-NA
EECR5A,ECPNH012UV
EECR5A,310SWMYA
EECR5A,BLPBTWKIT
EECR5A,MRB5B
EECR5A,ECHDG052
EECR5A,GLOVE309L
EECR5A,CTR862DB
EECR5A,SR80A
EECR5A,CT9010K2
AWTXL8-T9,ATECH3FR300B
AWTXL8-T9,SGD8BR
AWTXL8-T9,SGD6BR
AWTXL8-T9,SGD2BR
AWTXL8-T9,SPBS18AR
AWTXL8-T9,EECT400
AWTXL8-T9,KRSC46HPBO
AWTXL8-T9,ECHDD012A
AWTXL8-T9,CTB8174
AWTXL8-T9,PH3050BR
IMM140A,IMM120A
IMM140A,IMM110A
IMM140A,IMM100A
IMM140A,IMM130A
IMM140A,IMM160A
IMM140A,EECT400
IMM140A,KRSC46HPBO
IMM140A,ECHDD012A
IMM140A,CTB8174
IMM140A,PH3050BR
AWSGM2A,PPC106LA
AWSGM2A,SGDP42IRBR
AWSGM2A,FHLF80A
AWSGM2A,TMXK2
AWSGM2A,F80
AWSGM2A,EECT400
AWSGM2A,KRSC46HPBO
AWSGM2A,ECHDD012A
AWSGM2A,CTB8174
AWSGM2A,PH3050BR
AWL1010DHK,RULER6
AWL1010DHK,TMS4E
AWL1010DHK,DS1516A
AWL1010DHK,DS1615A
AWL1010DHK,DS1820A
AWL1010DHK,DS2018A
AWL1010DHK,DS2422A
AWL1010DHK,DS2224A
AWL1010DHK,211SFY
AWL1010DHK,SF081
110MGMM,106IPTMMA
110MGMM,IPTMM12A
110MGMM,IPTMM13A
110MGMM,IPTMM14A
110MGMM,IPTMM15A
110MGMM,IPTMM8A
110MGMM,IPTMM10A
110MGMM,112SIMTMM
110MGMM,SIMTMM11
110MGMM,SIMTMM12
SHLF80A,FHLLF80
SHLF80A,THLF72
SHLF80A,FHLF80A
SHLF80A,THLLF72
SHLF80A,FHBF80A
SHLF80A,IMMS190
SHLF80A,IMMS180
SHLF80A,IMMS150
SHLF80A,IMMS160
SHLF80A,IMMS170
DPT7A,GA243
DPT7A,14V
DPT7A,BF775C-A
DPT7A,OXIM7B
DPT7A,PDR3000A
DPT7A,PK50A
DPT7A,TPMA10
DPT7A,GA460B
DPT7A,DB121C
DPT7A,TPMA25EM
S6106KA,AD12B
S6106KA,AW1013DK
S6106KA,10R
S6106KA,PG160
S6106KA,107ATMPB
S6106KA,AVSNP01160
S6106KA,OEX080B
S6106KA,DS1010A
S6106KA,C0900A
S6106KA,FB302A
SR40K,10HR
SR40K,BP20B
SR40K,CHN410
SR40K,GA111D
SR40K,MT501C
SR40K,R40B
SR40K,SP32E
SR40K,YA3080
SR40K,AWTEF8K
SR40K,BTC7B
